DISTRICT,ACTIVITY,DATE,RATINGS,PARTY,ASSEMBLY
Namakkal,"Namakkal - Namakiripettai In the panchayats including Mangalore, Eswaramoorthy Palayam, Thimmanayakanpatti in the Eastern Union, I distributed packets of rice and groceries to all the poor and the common public.",17/05/2020,7,AIADMK,RASIPURAM
Namakkal,"Provided rice and groceries to the weavers and weavers who live in the towns of Namakkal District, Rasipuram Union, Ponkurichi, Ayipalayam, Komarapalayam, Gurukapuram, Coonewalampatti and Budur.",17/05/2020,7,AIADMK,KUMARAPALAYAM
Namakkal,"Provided relief packages of rice and groceries to poor people affected by curfews in Namakkal district, Mangalore, Eswaramurthy Palayam and Dimmanayakanpatti.",16/05/2020,6.3,AIADMK,RASIPURAM
Namakkal,"Provided rice and groceries as a relief to the poor and humble people living in Narakkal district, Pennadiyar of Vennandur Union, Kallakulam and Karadiyanur areas.",16/05/2020,6.3,AIADMK,RASIPURAM
Namakkal,"Provided a collection of rice, eggs and groceries to the general public in Ward 3, 8 and 9 of the Nashikal District and Rasipuram Municipality.",15/05/2020,6.3,AIADMK,RASIPURAM
Namakkal,"Provided rice, eggs and groceries to more than 2000 families from various parts of Namakkal district, Vallalar Temple Street, Rasipuram, Old Bus Stand and E.B Colony.",22/05/2020,5.1,AIADMK,RASIPURAM
Namakkal,"Food packets of rice, lentils, oil, vegetables and eggs were distributed to 600 people in the area, including Mangalapuram, Thimmanayakanpatti and Mullukurichi in the Namakkal-Namakiripeta Union.",11/05/2020,3.7,AIADMK,RASIPURAM
Namakkal,"As part of the Corona Prevention Campaign today (10.05.2020), I provided relief to rice, vegetables, eggs and groceries to the civilians living in Ward 4, 5, 6, 7, 8, 9 and 9 of the Namakkal - Rasipuram Municipality.",10/05/2020,6.3,AIADMK,RASIPURAM
Namakkal,"Gave relief packages of rice, vegetables and groceries to the purity workers who have been working tirelessly for the benefit of the public at Pillanallur Baruarachchi, Namakkal district today (10.05.2020).",10/05/2020,5.4,AIADMK,RASIPURAM
Namakkal,"Gave them a face shield, gloves, vitamin C and zinc tablets and life jackets for the benefit of the clean workers who are engaged in coronation work in the municipality of Rasipuram, Namakkal district.",10/05/2020,6.3,AIADMK,RASIPURAM
Namakkal,Paid the full amount of money required by the municipal commissioner of Rajipuram today (10.05.2020) to provide meals to poor and humble people during curfews at Namakkal - Rajipuram municipality.,10/05/2020,5.4,AIADMK,RASIPURAM
Namakkal,"In Namakkal - Vennandur and Attanur panchayats, the families of weavers and wage weavers were given packages of rice and groceries.",08/05/2020,6.3,AIADMK,RASIPURAM
Namakkal,"Gave a collection of vegetables to the people of Namakkal district, Elachipalayam panchayat union, Ilupuli panchayat, cleaners and civilians for 700 persons.",11/05/2020,6.3,AIADMK,PARAMATHI-VELUR
Namakkal,"Provided relief items including rice and eggs to the poor, the general public in the crocodile belonged to the Namakkal municipality.",09/05/2020,6.3,AIADMK,NAMAKKAL
Namakkal,"Donated special facial shield, #Corona relief items to the disabled, on behalf of the welfare of the handicapped and disabled in the Rajipuram municipality.",17/05/2020,4.8,AIADMK,RASIPURAM
Namakkal,"Gave a packet of rice, eggs and groceries to the public today (17.05.2020) to the residents of Ward 20 of Rashipuram Municipality, Namakkal district.",17/05/2020,5.4,AIADMK,RASIPURAM
Namakkal,"As part of the Coronation Prevention Program, relief work was provided to the weavers and powerloom weavers who were affected by the curtains in panoramic areas including Namakkal district, Vennandur and Attanur.",08/05/2020,6.3,AIADMK,RASIPURAM
Namakkal,"Sandakamangalam legislator Mr. C. Chandrasekaran presented packs of rice, eggs, vegetables and fruits to all the villagers in the Senthamangalam block of Namakkal district.",06/05/2020,6,AIADMK,SENTHAMANGALAM
Namakkal,Provided a packet of rice and groceries to nurses and medical staff working tirelessly to treat coronary arthritis at Namakkal District Government Medical College Hospital.,04/05/2020,5.1,AIADMK,NAMAKKAL
Namakkal,"Pprovided relief packs of rice, sugar, lentils, edible oil and groceries to the guards who are involved in coronavirus prevention in Namakkal city.",11/05/2020,3.4,AIADMK,NAMAKKAL
Namakkal,"As part of the Corona Prevention Initiative, provided relief items such as rice and eggs to a large number of civilians in the Namakkal-Crocodile Bar.",11/05/2020,6.3,AIADMK,NAMAKKAL
Namakkal,"Provided relief items, including rice, pulses, oil, vegetables and eggs, to the people of the Islamic community who live in isolated areas in Nashikal district and Rasipuram municipality.",04/05/2020,5.4,AIADMK,RASIPURAM
Namakkal,"Gave a packet of food items including rice, sugar, pulses, cooking oil and groceries to the police officers at the Namakkal Municipality and the Armed Forces.",02/05/2020,4.4,AIADMK,NAMAKKAL
Namakkal,"Namakkal Western District Around 2100 persons were fed on the above mentioned day in the school panchayat, which belongs to the Kumarapalayam constituency.District Secretary: K. Kamaraj",16/05/2020,4.5,MNM,KUMARAPALAYAM
Namakkal,"Subsequently, a family was provided with 10 kg of food items including rice, cereal, edible oils, sugar, salt, tamarind, mustard, tomatoes, big onions, zucchini, radish, beetroot, murungai and drumstick.",16/05/2020,1.7,MNM,NO DATA
Namakkal,"Chairman of the Corporation@mkstalinThey provided relief assistance to college students, carers & cleaning workers including rice, vegetables and financial aid.",25/05/2020,2.4,DMK,NO DATA
Namakkal,"Eastern District Trustee in Namakkal Mr. KRN Rajesh Kumar presented rice, eggs and groceries to 120 shaving workers in the presence of District Deputy Secretary, Mr. P. Ramalingam.",25/05/2020,2.8,DMK,NAMAKKAL
Namakkal,"Detal's Soap, Sanitizer, and Facial Shields have been donated to the Government Primary Healthcare Center at Namakkal (K) Mohanur. Mr. KRN Rajeshkumar organized the Fisheries Team of the district, Mr. Sukumar in the presence of Mohanur O.O. Presented by Mr. Naladi.",25/05/2020,4.2,DMK,NAMAKKAL
Namakkal,"On the advice of the MLA, 310 families were provided with rice and vegetables on behalf of the Allallapuram branch at Elachipalayam (K) Poyampatti. Presented by Mr. Thangavel.",25/05/2020,4.2,DMK,NO DATA
Namakkal,"The leader of the club to help people who are asking for help in this difficult situation@mkstalin As per their instructions, I have supplied rice and lentils to the Pillarmalai Union. # Makkalpaniyiltimuka",24/05/2020,5.4,DMK,NO DATA
Namakkal,"Eastern District Trustee Mr. KRN Rajesh Kumar presented groceries to the people in the Namakkal East District, Vennandur Union, Akkaraiparthi Panchayat. Many corporate executives were present at the event.",27/05/2020,4.4,DMK,RASIPURAM
Namakkal,Eastern District Collector Mohanur Union presented 11 varieties of vegetables to the public in Pettaipalayam Panchayat area.,23/05/2020,6.3,DMK,NAMAKKAL
Namakkal,"In addition, rice was distributed to the poor people of Ward 13 on Namagiripet on behalf of the District Council.",23/05/2020,5.1,DMK,RASIPURAM
Namakkal,"On behalf of the Namakkal East District Corporation, Eastern District Trustee Mr. KRN Rajeskumar provide relief items to the purity workers working in Pattanam Barochi.Many corporate executives were present at the event.",22/05/2020,6.3,DMK,NO DATA
Namakkal,"The food items were delivered to 200 persons residing at the GDR Government School in Vazhavandi, Kolliimalai Union, Namakkal East District.",20/05/2020,2,DMK,SENTHAMANGALAM
Namakkal,"Namakkal Eastern District has distributed 260 families in the 10th Ward, a restricted area in Namagiripettu. Mr. KP Ramaswamy, Union Secretary under the leadership of Mr. KRN Rajasekumar presented essential items in the presence of ExMLA.",20/05/2020,2.8,DMK,RASIPURAM
Namakkal,"Chairman of the Corporation@mkstalin They were ordered by Eastern Mt. On the instructions of Mr. KRN Rajesh Kumar VV Palanivel, Secretary to the 210 families in Vettambadi Panchayat, distributed vegetable packages with the executives.",19/05/2020,2.8,DMK,NAMAKKAL
Namakkal,"Chairman of the Corporation@mkstalin They were ordered by the Western District Secretary@ksmoorthiydmk According to the guidance of the MLA, Mr. GG Thangavel, Secretary, Union of Groceries, including rice, was distributed to the people of Naranipalayam in the Karvepampatti panchayat.",19/05/2020,6.3,DMK,TIRUCHENGODE
Namakkal,"District of Namakkal@Udhaystalin The Chairperson of the Charity District, Mr. V. Ilambaridhi arranged for the 108 ambulances operating in Namakkal district to provide essential supplies to the drivers and medical assistants of the Eastern Province. Presented by Mr. KRN Rajesh Kumar.",18/05/2020,4,DMK,NAMAKKAL
Namakkal,"On the instructions of the Chairman of the Corporation, Mr. MK Stalin, Mr.@ksmoorthiydmk At the suggestion of the MLA, Mr. T Karthikeyan, the city trustee of the Tiruchengode township, gave lunch packets to 1000 persons by the corporation executives.",18/05/2020,3,DMK,TIRUCHENGODE
Namakkal,"Chairman of the Corporation@mkstalin In accordance with their order, Mr. KRN Rajeshkumar, the Eastern District Trustee, distributed food and other grocery items including rice, pulses and oil to 50 purity workers working in the Reddy Potti panchayat.",18/05/2020,2,DMK,SENTHAMANGALAM
Namakkal,"On the advice of the MLA, Mr. Parimala Secretary Mr. Manimarappan, the Vellore Parrots, distributed food packets to 1000 persons.",16/05/2020,3.8,DMK,NO DATA
Namakkal,"Mr. KRN Rajeshkumar, Namakkal Eastern District Chairperson delivered a dinner to 1500 people in the Athanoor Beerukkuttai area.Many corporate executives were present at the event.",16/05/2020,3,DMK,RASIPURAM
Namakkal,"Essential items were provided to 50 poor members in the presence of Mr. KRN Rajesh Kumar, Trustee of Namakkal East District.",15/05/2020,1.7,DMK,NAMAKKAL
Namakkal,Chairman of the Corporation@mkstalin District as instructed (May)@dmk_youthwing On behalf of the West Mt. Mr.@ksmoorthiydmk MLA-led district youth organizer Mr. Madra Senthil organized the provision of essential items for 170 barber workers.,14/05/2020,2.8,DMK,NAMAKKAL
Namakkal,Mr. Bab Saravanan organized vegetables for 150 persons belonging to the 22nd Ward in Namakkal East District and distributed them to the people of the Eastern District. The company executives were present.,14/05/2020,2.8,DMK,NAMAKKAL
Namakkal,"Mr. Dalankumaran presented the essential items to 200 families in the Tenthikulam area in the presence of Mr. KRN Rajeskumar, the Trustee of the Eastern District and Mr. Ashok Kumar, Union Secretary.",13/05/2020,2.8,DMK,NO DATA
Namakkal,"In the Eastern District of Namakkal, the people of Erumpatti Parur and 3 wards of the Eastern District, Mr. KKRN Erajeskumar distributed vegetables. The event was held in the presence of Union Secretary Mr. Paloo (A) Balasubramaniam.",13/05/2020,6.3,DMK,SENTHAMANGALAM
Namakkal,"Eastern Province Trustee, Mr. KRN Rajeskumar, in the presence of Mr. Durai (A) Ramaswamy, Rice and Groceries of the Eastern District, distributed 50 grams of rice and groceries to the people in the area blocked by the Kalankani Panchayat.",12/05/2020,3,DMK,NAMAKKAL
Namakkal,"Chairman of the Corporation@mkstalinIn accordance with their mandate, the district trustee, Mr. KRN Rajeskumar, distributed 5 kg of rice, egg, pulses, oil and bread to 460 persons in the municipality of Namakkal.",09/05/2020,3.7,DMK,NAMAKKAL
Namakkal,"Essential items for the Cleaners and Cleaners at Mulkirichchi Panchayat on behalf of Namakiripettai Union Corporation, Namakkal East District were provided by Mr. KRN Rajeskumar, Trustee of Eastern District.",08/05/2020,6,DMK,RASIPURAM
Namakkal,Namakkal East District Namakkal City 18th Ward Kuppampalayam area was isolated due to the epidemic in the East by Mr. KRN Rajesh Kumar who provided essential supplies to 110 families.,08/05/2020,3.16,DMK,NAMAKKAL
Namakkal,"Under the leadership of the Secretary of the Tiruchengode Urban Council Dr. D Karthikeyan, the people were provided with rice, groceries and vegetables.",07/05/2020,9.4,DMK,TIRUCHENGODE
Namakkal,Namakkal Western District Around 700 persons were fed tonight in the Panchayats of the school area under Kumarapalayam constituency.District Secretary: K. Kamaraj,07/05/2020,2.8,MNM,KUMARAPALAYAM
Namakkal,"Chairman of the Corporation@mkstalin On their orders, Mr. KKRN Erajeskumar, the Trustee of the Eastern District, delivered a lunch to 1500 civilians at Aroor, Andapuram Panchayat in the presence of Mohanur Union Trustee Mr. Naladi.",13/05/2020,3,DMK,NAMAKKAL
Namakkal,"Provided relief to 1333,000 families.",31/05/2020,4.2,DMK,NO DATA
Namakkal,"Relief assistance to over 1 lakh 33 thousand families in MLA organized events.Until the end of the curfew, aid to the people affected by the DMK will continue.",31/05/2020,4.2,DMK,NO DATA
Namakkal,Legislator Mr. K.P.P. Bhaskar presented essential packets of vegetables and essentials to the public affected by the Koranda curfew at Chendamangalam Road Majid in Namakkal district.,06/06/2020,3,AIADMK,SENTHAMANGALAM
Namakkal,"Mr. K.P.P. Bhaskar, the legislator, provided vegetables and essentials to the public who were affected by the Koranda curfew at Namakkal Municipal Carriage Street and Madurai Veeran Street.",05/06/2020,6.3,AIADMK,NAMAKKAL
Namakkal,Eastern Mt. Mr. KRN Rajesh Kumar visited all three families and offered Rs. 5000 .,13/06/2020,2,AIADMK,NO DATA
Namakkal,"Dr. Balasubramaniam, Secretary, Union of East Families of 58 families in Redupatti Panchayatvaru, Eastern Province, celebrated the 97th birthday of Dr. Artist. Mr. KRN Rajesh Kumar provided them with rice and groceries.",05/06/2020,2,DMK,SENTHAMANGALAM
Namakkal,"According to MLA's guidance, the PA. Essential commodities were supplied to 35 persons under the Corona welfare scheme headed by Mr. Manimarappan.",05/06/2020,1,DMK,NO DATA
Namakkal,"Kumarapalayam Urban Council on behalf of Namakkal Western District has provided rice, pulses and vegetables to the transgender people. The event was attended by city administrators, led by the city's trustee, Mr. S. Sekhar and former municipal chairman Mr. VNS Jeganathan.",05/06/2020,2.8,DMK,KUMARAPALAYAM
