DISTRICT,ACTIVITY,DATE,RATINGS,PARTY,ASSEMBLY
Erode,nil,17-05-2020,0,MNM,ANTHIYUR
Erode,nil,17-05-2020,0,NTK,ANTHIYUR
Erode,nil,17-05-2020,0,PMC,ANTHIYUR
Erode,nil,17-05-2020,0,TMC,ANTHIYUR
Erode,nil,17-05-2020,0,AIADMK,BHAVANI
Erode,nil,17-05-2020,0,BJP TN,BHAVANI
Erode,nil,17-05-2020,0,DMDK,BHAVANI
Erode,nil,17-05-2020,0,DMK,BHAVANI
Erode,nil,17-05-2020,0,INC TN,BHAVANI
Erode,nil,17-05-2020,0,IUML,BHAVANI
Erode,nil,17-05-2020,0,MNM,BHAVANI
Erode,nil,17-05-2020,0,NTK,BHAVANI
Erode,nil,17-05-2020,0,PMC,BHAVANI
Erode,nil,17-05-2020,0,TMC,BHAVANI
Erode,nil,17-05-2020,0,AIADMK,BHAVANISAGAR
Erode,nil,17-05-2020,0,BJP TN,BHAVANISAGAR
Erode,nil,17-05-2020,0,DMDK,BHAVANISAGAR
Erode,nil,17-05-2020,0,DMK,BHAVANISAGAR
Erode,nil,17-05-2020,0,INC TN,BHAVANISAGAR
Erode,nil,17-05-2020,0,IUML,BHAVANISAGAR
Erode,nil,17-05-2020,0,MNM,BHAVANISAGAR
Erode,nil,17-05-2020,0,NTK,BHAVANISAGAR
Erode,nil,17-05-2020,0,PMC,BHAVANISAGAR
Erode,nil,17-05-2020,0,TMC,BHAVANISAGAR
Erode,nil,17-05-2020,0,AIADMK,ERODE (EAST)
Erode,nil,17-05-2020,0,BJP TN,ERODE (EAST)
Erode,nil,17-05-2020,0,DMDK,ERODE (EAST)
Erode,nil,17-05-2020,0,DMK,ERODE (EAST)
Erode,nil,17-05-2020,0,INC TN,ERODE (EAST)
Erode,nil,17-05-2020,0,IUML,ERODE (EAST)
Erode,nil,17-05-2020,0,MNM,ERODE (EAST)
Erode,nil,17-05-2020,0,NTK,ERODE (EAST)
Erode,nil,17-05-2020,0,PMC,ERODE (EAST)
Erode,nil,17-05-2020,0,TMC,ERODE (EAST)
Erode,nil,17-05-2020,0,AIADMK,ERODE (WEST)
Erode,nil,17-05-2020,0,BJP TN,ERODE (WEST)
Erode,nil,17-05-2020,0,DMDK,ERODE (WEST)
Erode,nil,17-05-2020,0,DMK,ERODE (WEST)
Erode,nil,17-05-2020,0,INC TN,ERODE (WEST)
Erode,nil,17-05-2020,0,IUML,ERODE (WEST)
Erode,nil,17-05-2020,0,MNM,ERODE (WEST)
Erode,nil,17-05-2020,0,NTK,ERODE (WEST)
Erode,nil,17-05-2020,0,PMC,ERODE (WEST)
Erode,nil,17-05-2020,0,TMC,ERODE (WEST)
Erode,nil,17-05-2020,0,AIADMK,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,BJP TN,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,DMDK,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,DMK,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,INC TN,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,IUML,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,MNM,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,NTK,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,PMC,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,TMC,GOBICHETTIPALAYAM
Erode,nil,17-05-2020,0,AIADMK,MODAKKURICHI
Erode,nil,17-05-2020,0,BJP TN,MODAKKURICHI
Erode,nil,17-05-2020,0,DMDK,MODAKKURICHI
Erode,nil,17-05-2020,0,DMK,MODAKKURICHI
Erode,nil,17-05-2020,0,INC TN,MODAKKURICHI
Erode,nil,17-05-2020,0,IUML,MODAKKURICHI
Erode,nil,17-05-2020,0,MNM,MODAKKURICHI
Erode,nil,17-05-2020,0,NTK,MODAKKURICHI
Erode,nil,17-05-2020,0,PMC,MODAKKURICHI
Erode,nil,17-05-2020,0,TMC,MODAKKURICHI
Erode,nil,17-05-2020,0,AIADMK,PERUNDURAI
Erode,nil,17-05-2020,0,BJP TN,PERUNDURAI
Erode,nil,17-05-2020,0,DMDK,PERUNDURAI
Erode,nil,17-05-2020,0,DMK,PERUNDURAI
Erode,nil,17-05-2020,0,INC TN,PERUNDURAI
Erode,nil,17-05-2020,0,IUML,PERUNDURAI
Erode,nil,17-05-2020,0,MNM,PERUNDURAI
Erode,nil,17-05-2020,0,NTK,PERUNDURAI
Erode,nil,17-05-2020,0,PMC,PERUNDURAI
Erode,nil,17-05-2020,0,TMC,PERUNDURAI
Nilgiris,nil,17-05-2020,0,AIADMK,COONOOR
Nilgiris,nil,17-05-2020,0,BJP TN,COONOOR
Nilgiris,nil,17-05-2020,0,DMDK,COONOOR
Nilgiris,nil,17-05-2020,0,DMK,COONOOR
Nilgiris,nil,17-05-2020,0,INC TN,COONOOR
Nilgiris,nil,17-05-2020,0,IUML,COONOOR
Nilgiris,nil,17-05-2020,0,MNM,COONOOR
Nilgiris,nil,17-05-2020,0,NTK,COONOOR
Nilgiris,nil,17-05-2020,0,PMC,COONOOR
Nilgiris,nil,17-05-2020,0,TMC,COONOOR
Nilgiris,nil,17-05-2020,0,AIADMK,GUDALUR
Nilgiris,nil,17-05-2020,0,BJP TN,GUDALUR
Nilgiris,nil,17-05-2020,0,DMDK,GUDALUR
Nilgiris,nil,17-05-2020,0,DMK,GUDALUR
Nilgiris,nil,17-05-2020,0,INC TN,GUDALUR
Nilgiris,nil,17-05-2020,0,IUML,GUDALUR
Nilgiris,nil,17-05-2020,0,MNM,GUDALUR
Nilgiris,nil,17-05-2020,0,NTK,GUDALUR
Nilgiris,nil,17-05-2020,0,PMC,GUDALUR
Nilgiris,nil,17-05-2020,0,TMC,GUDALUR
Nilgiris,nil,17-05-2020,0,AIADMK,UDHAGAMANDALAM
Nilgiris,nil,17-05-2020,0,BJP TN,UDHAGAMANDALAM
Nilgiris,nil,17-05-2020,0,DMDK,UDHAGAMANDALAM
Nilgiris,nil,17-05-2020,0,DMK,UDHAGAMANDALAM
Nilgiris,nil,17-05-2020,0,INC TN,UDHAGAMANDALAM
Nilgiris,nil,17-05-2020,0,IUML,UDHAGAMANDALAM
Nilgiris,nil,17-05-2020,0,MNM,UDHAGAMANDALAM
Nilgiris,nil,17-05-2020,0,NTK,UDHAGAMANDALAM
Nilgiris,nil,17-05-2020,0,PMC,UDHAGAMANDALAM
Nilgiris,nil,17-05-2020,0,TMC,UDHAGAMANDALAM
Tiruppur,nil,17-05-2020,0,AIADMK,AVANASHI
Tiruppur,nil,17-05-2020,0,BJP TN,AVANASHI
Tiruppur,nil,17-05-2020,0,DMDK,AVANASHI
Tiruppur,nil,17-05-2020,0,DMK,AVANASHI
Tiruppur,nil,17-05-2020,0,INC TN,AVANASHI
Tiruppur,nil,17-05-2020,0,IUML,AVANASHI
Tiruppur,nil,17-05-2020,0,MNM,AVANASHI
Tiruppur,nil,17-05-2020,0,NTK,AVANASHI
Tiruppur,nil,17-05-2020,0,PMC,AVANASHI
Tiruppur,nil,17-05-2020,0,TMC,AVANASHI
Tiruppur,nil,17-05-2020,0,AIADMK,DHARAPURAM
Tiruppur,nil,17-05-2020,0,BJP TN,DHARAPURAM
Tiruppur,nil,17-05-2020,0,DMDK,DHARAPURAM
Tiruppur,nil,17-05-2020,0,DMK,DHARAPURAM
Tiruppur,nil,17-05-2020,0,INC TN,DHARAPURAM
Tiruppur,nil,17-05-2020,0,IUML,DHARAPURAM
Tiruppur,nil,17-05-2020,0,MNM,DHARAPURAM
Tiruppur,nil,17-05-2020,0,NTK,DHARAPURAM
Tiruppur,nil,17-05-2020,0,PMC,DHARAPURAM
Tiruppur,nil,17-05-2020,0,TMC,DHARAPURAM
Tiruppur,nil,17-05-2020,0,AIADMK,KANGAYAM
Tiruppur,nil,17-05-2020,0,BJP TN,KANGAYAM
Tiruppur,nil,17-05-2020,0,DMDK,KANGAYAM
Tiruppur,nil,17-05-2020,0,DMK,KANGAYAM
Tiruppur,nil,17-05-2020,0,INC TN,KANGAYAM
Tiruppur,nil,17-05-2020,0,IUML,KANGAYAM
Tiruppur,nil,17-05-2020,0,MNM,KANGAYAM
Tiruppur,nil,17-05-2020,0,NTK,KANGAYAM
Tiruppur,nil,17-05-2020,0,PMC,KANGAYAM
Tiruppur,nil,17-05-2020,0,TMC,KANGAYAM
Tiruppur,nil,17-05-2020,0,AIADMK,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,BJP TN,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,DMDK,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,DMK,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,INC TN,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,IUML,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,MNM,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,NTK,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,PMC,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,TMC,MADATHUKULAM
Tiruppur,nil,17-05-2020,0,AIADMK,PALLADAM
Tiruppur,nil,17-05-2020,0,BJP TN,PALLADAM
Tiruppur,nil,17-05-2020,0,DMDK,PALLADAM
Tiruppur,nil,17-05-2020,0,DMK,PALLADAM
Tiruppur,nil,17-05-2020,0,INC TN,PALLADAM
Tiruppur,nil,17-05-2020,0,IUML,PALLADAM
Tiruppur,nil,17-05-2020,0,MNM,PALLADAM
Tiruppur,nil,17-05-2020,0,NTK,PALLADAM
Tiruppur,nil,17-05-2020,0,PMC,PALLADAM
Tiruppur,nil,17-05-2020,0,TMC,PALLADAM
Tiruppur,nil,17-05-2020,0,AIADMK,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,BJP TN,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,DMDK,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,DMK,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,INC TN,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,IUML,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,MNM,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,NTK,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,PMC,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,TMC,TIRUPPUR (NORTH)
Tiruppur,nil,17-05-2020,0,AIADMK,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,BJP TN,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,DMDK,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,DMK,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,INC TN,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,IUML,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,MNM,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,NTK,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,PMC,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,TMC,TIRUPPUR (SOUTH)
Tiruppur,nil,17-05-2020,0,AIADMK,UDUMALAIPETTAI
Tiruppur,nil,17-05-2020,0,BJP TN,UDUMALAIPETTAI
Tiruppur,nil,17-05-2020,0,DMDK,UDUMALAIPETTAI
Tiruppur,nil,17-05-2020,0,DMK,UDUMALAIPETTAI
Tiruppur,nil,17-05-2020,0,INC TN,UDUMALAIPETTAI
Tiruppur,nil,17-05-2020,0,IUML,UDUMALAIPETTAI
Tiruppur,nil,17-05-2020,0,MNM,UDUMALAIPETTAI
Tiruppur,nil,17-05-2020,0,NTK,UDUMALAIPETTAI
Tiruppur,nil,17-05-2020,0,PMC,UDUMALAIPETTAI
Tiruppur,nil,17-05-2020,0,TMC,UDUMALAIPETTAI
Coimbatore,"Relief items were provided to the public in the Valparai Estate area under the direction of Mr.Tendrell Selvaraj, Trustee of the Coimbatore District (South) District Committee.",18-05-2020,2.83,DMK,COIMBATORE (SOUTH)
Coimbatore,"In accordance with the instructions of the President of the Kovai Municipal East District, Mr. N Karthik MLA, Kuniamuthur Regional Trustee Mr. C. Loganathan provided food to 1500 poor people at the 89th Circle Sundakamuttur, Ramasettipalayam.",18-05-2020,4.58,DMK,Unassigned
Coimbatore,"On the advice of the Commander General of the Corporation, the Northern District Secretary of Coimbatore, Mr. C.R.Ramachandran, presented the rice and groceries to the people who sought the assistance of the Corporation.",18-05-2020,2.83,DMK,COIMBATORE (NORTH)
Coimbatore,"Deputy Secretary LR Anandan, Perur Youth Organizer S Riaz and Club Administrators delivered relief items to tribal people living in Ujiyur area near Lingapuram, which belongs to the small village Perur Corporation.",18-05-2020,2.83,DMK,Unassigned
Coimbatore,"M. Sarojini, District Women's Team, presented the essentials to 25 transgender people living in Mettupalayam block No4, Veerapandi, Berarchy Park.",18-05-2020,1.73,DMK,METTUPPALAYAM
Coimbatore,"Under the direction of the Chairman of the Association, on the advice of District Secretary C.R Ramachandran, Information Technology Team Ward Coordinators D. Gopinath and M. Vinodkumar provided food to 2000 residents of the 2nd Ward, Koodalur.",18-05-2020,4.58,DMK,Unassigned
Coimbatore,"On the instructions of the Chairman of the Association, Southern District Trustee Mr.Tendrell Selvaraj, headed by Etimada Perur Trustee Mr.N.Anthakumar, vegetables were distributed to 3700 families in the villages under the Etimada.",18-05-2020,4.58,DMK,COIMBATORE (SOUTH)
Coimbatore,"Relief items were distributed to 300 families living in the Pataparampalayam area of ??Irumporai Urachchi, Mettupalayam. Organizers of the Corporation including the Secretary of the Panchayat, Mahalingam",18-05-2020,2.83,DMK,METTUPPALAYAM
Coimbatore,"On the advice of the Chairman of the Association, Mr. R.Irasa MP and Mr. C.R.Ramachandran, Mr. Karamdai (K) OPT SMT Kalyanasundaram and the Chief Executive Officer, TRShanmukasundaram provided relief items to 350 persons at Samparavalliputhur.",18-05-2020,3.16,DMK,Unassigned
Coimbatore,"On the advice of the Chairman of the Association, Mr. R.Irasa MP and Mr. C.R.Ramasandran, Mr. Karamdai (K) OPT SMT Kalyanasundaram and the Chief Executive Officer, TRShanmukasundaram, provided relief items to 350 people in the Samparavalli area in Iluppanam.",18-05-2020,3.16,DMK,Unassigned
Coimbatore,"On the advice of the Chairman of the Association, Mr.R.Irasa MP and Mr.MRCR Ramachandran, the Karamada (K) OOP SMT Kalyanasundaram and the Chief Executive Member TRShanmukasundaram provided relief items to 300 people in Thiruvalluvar, Ilppunnam.",18-05-2020,2.83,DMK,METTUPPALAYAM
Coimbatore,"On the advice of the Chairman of the Association, Coimbatore Municipal District (K) District Superintendent, Mr. N Karthik MLA, 12 families were provided with rice, groceries and vegetables on behalf of the RSPuram Area Secretary VP Selvaraj.",18-05-2020,1.73,DMK,Unassigned
Coimbatore,"On the advice of the Chairman of the Association, Coimbatore Municipal District (K) District Superintendent Mr. N Karthik MLA advised RS Puram Area Secretary VP Selvaraj on behalf of 76 circulars that 25 families were provided with rice, groceries and vegetables.",18-05-2020,1.73,DMK,Unassigned
Coimbatore,"On the instructions of the Chairman of the Association, Coimbatore Municipal District (K) District Superintendent Mr. N Karthik MLA advised RS Puram Area Secretary VP Selvaraj on behalf of the 24 Round Club to distribute rice, groceries and vegetables to 15 families.",18-05-2020,1.73,DMK,Unassigned
Coimbatore,"Under the direction of the Chairman of the Corporation, Coimbatore Municipal East District TNA Mr. Karthik MLA, on the guidance of Cuniamuttur Area Trustee C.Lokanathan, food was provided to 700 persons on behalf of the 88 Round Club.",18-05-2020,3.16,DMK,Unassigned
Coimbatore,"Chairman of the Coimbatore Municipal East District in charge of the Association On behalf of the NARC Karthik MLA, 100 families were provided with essential commodities on behalf of the Kuniyamuthur Area 87 Roundtable IT team.",18-05-2020,2.83,DMK,Unassigned
Coimbatore,"On the advice of the Chairman of the Corporation, Moneragala East District Trustee, Mr. Karthik MLA advised Ganapathi Area 46 Circle Secretary Rice vegetables were distributed to 50 people headed by Shanti Pannirselvam. Udayasuriyan Senthil Dharma with.",18-05-2020,1.73,DMK,Unassigned
Tiruppur,"The Chairman of the Association, Mr. MMP Saminathan, a member of the Higher Executive Committee of Chennimalai South Union Area, KANGAYAM, Tirupur Southern District, distributed rice bags to the poor. # Makkalpaniyiltimuka",18-05-2020,2.83,DMK,KANGAYAM
Tiruppur,"The Chairman of the Association, Mr. M.P.Saminathan, Member of the High Level Executive Committee of the Kundayam, Kangayam block of Tirupur Southern District, distributed rice bags to the poor. # Makkalpaniyiltimuka",18-05-2020,2.83,DMK,KANGAYAM
Tiruppur,"The Chairman of the Association, Mr. KM Saminathan, member of the Kangayam City High Level Executive Committee in KANGAYAM Township, Tiruppur Southern District, distributed rice bags to the poor. # Makkalpaniyiltimuka",18-05-2020,2.83,DMK,KANGAYAM
Tiruppur,"The Chairman of the Association handed over the bags of rice to Mr. TPM Saminathan, Member of the High Level Executive Committee of the Chennimalai Union and Parurur area in the Southern District of Tirupur, KANGAYAM. # Makkalpaniyiltimuka",18-05-2020,2.83,DMK,KANGAYAM
Tiruppur,"President of the Association, Tirupur (The) District Secretary, Mr. Ila Padmanabhan, in charge of the union, Mr. SN Kandiyapan, distributed essential items to 100 families in the Pollachi South (Northern) Union and Solapalayam Panchayat areas. # Makkalpaniyiltimuka",18-05-2020,2.83,DMK,Unassigned
Tiruppur,"On the orders of the Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan, Citizens Union, Pudiyaliyam Panchayat Secretary, Mr. Mohanraj distributed 650 vegetables to poor families. # Makkalpaniyiltimuka",18-05-2020,3.16,DMK,TIRUPPUR (SOUTH)
Tiruppur,"Information Technology Team Palladam Volume Coordinator Maheshkumar Razi presented groceries on the advice of KK Selvaraj, District Secretary, Tirupur. With 53 Ward Coordinator Ranjith. # Makkalpaniyiltimuka",18-05-2020,2.83,DMK,PALLADAM
Tiruppur,"Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan, Citizens Union, Thottampatti UC Chairman Mr. Dinesh Kumar and Panchayat Representative Mr. Sadasivam provided food to 1100 families. # Makkalpaniyiltimuka",18-05-2020,4.24,DMK,TIRUPPUR (SOUTH)
Tiruppur,"Chairman of the Association, Tirupur Southern District Secretary Mr. Ila Padmanabhan distributed food to 1000 poor and humble people in the Pollachi Tea (W) Union, Makinampatti Panchayat in Udumalaipete. # Makkalpaniyiltimuka",18-05-2020,4.24,DMK,UDUMALAIPETTAI
Nilgiris,"On the order of the Chairman of the Association, 5 kg of rice bags were handed over to the Nilgiris MP Mr.R.Irasa under the leadership of the Secretary of the Northern Union, Mr.T.Thoori and distributed to 300 families in Kakuchi, Periyar Nagar and the otherworldly colony. # Makkalpaniyiltimuka",18-05-2020,3.16,DMK,Unassigned
Nilgiris,"On the advice of the Chairman of the Nilgiris District Secretary, Mr. Bam Mubarak, Coonoor City Secretary M. Ramaswamy sought the assistance of the Association and handed over the rice, vegetables and groceries. # Makkalpaniyiltimuka",18-05-2020,2.83,DMK,COONOOR
Nilgiris,"On the advice of the Chairman of the Corporation, District Secretary, Mr.T.B.Mubarak, the District Assistant Secretary, Mr.J.Ravikumar, distributed rice, groceries and vegetables to the 20 transgender persons in the District Office. # Makkalpaniyiltimuka",18-05-2020,1.73,DMK,Unassigned
Nilgiris,"On the advice of the Chairman of the Association, Nilgiris District Secretary, Mr B Mubarak, the Coonoor City Secretary M Ramasamy distributed 5 kg of rice to 50 families of doctor shaving workers. # Makkalpaniyiltimuka",18-05-2020,2,DMK,COONOOR
Nilgiris,"On behalf of Nilgiris MP Airasa, District Corporation Secretary P B Mubarak on behalf of Kunnur City Secretary M Ramasamy distributed 5 kg rice bags to 700 poor families in the urban areas. # Makkalpaniyiltimuka",18-05-2020,3.46,DMK,Unassigned
Nilgiris,"Chairman of the Association, Chief Election Working Committee Secretary K. Ramachandran distributed groceries to 150 poor families living in the Prakasapuram area. # Makkalpaniyiltimuka",18-05-2020,2.83,DMK,Unassigned
